#,Date-Time (French Polynesia Standard Time),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,03/25/2022 16:54:55,29.43,3811.84,,,,
2,03/25/2022 16:55:55,29.47,4075.52,,,,
3,03/25/2022 16:56:55,29.47,3982.08,,,,
4,03/25/2022 16:57:55,29.51,3916.80,,,,
5,03/25/2022 16:58:55,29.56,3799.04,,,,
6,03/25/2022 16:59:55,29.51,3732.48,,,,
7,03/25/2022 17:00:55,29.51,3632.64,,,,
8,03/25/2022 17:01:55,29.47,3535.36,,,,
9,03/25/2022 17:02:55,29.51,3398.40,,,,
10,03/25/2022 17:03:55,29.51,3338.24,,,,
11,03/25/2022 17:04:55,29.51,3313.92,,,,
12,03/25/2022 17:05:55,29.47,3211.52,,,,
13,03/25/2022 17:06:55,29.47,3244.80,,,,
14,03/25/2022 17:07:55,29.47,3161.60,,,,
15,03/25/2022 17:08:55,29.47,3019.52,,,,
16,03/25/2022 17:09:55,29.43,2841.60,,,,
17,03/25/2022 17:10:55,29.47,2396.16,,,,
18,03/25/2022 17:11:55,29.47,1882.24,,,,
19,03/25/2022 17:12:55,29.47,1544.32,,,,
20,03/25/2022 17:13:55,29.38,1411.20,,,,
21,03/25/2022 17:14:55,29.43,1388.16,,,,
22,03/25/2022 17:15:55,29.38,1373.44,,,,
23,03/25/2022 17:16:55,29.43,1377.92,,,,
24,03/25/2022 17:17:55,29.38,1313.28,,,,
25,03/25/2022 17:18:55,29.43,1245.76,,,,
26,03/25/2022 17:19:55,29.38,1200.64,,,,
27,03/25/2022 17:20:55,29.38,1173.12,,,,
28,03/25/2022 17:21:55,29.38,1146.24,,,,
29,03/25/2022 17:22:55,29.38,1120.96,,,,
30,03/25/2022 17:23:55,29.38,1090.88,,,,
31,03/25/2022 17:24:55,29.38,1062.08,,,,
32,03/25/2022 17:25:55,29.38,1043.20,,,,
33,03/25/2022 17:26:55,29.34,1026.56,,,,
34,03/25/2022 17:27:55,29.34,1019.84,,,,
35,03/25/2022 17:28:55,29.38,1015.36,,,,
36,03/25/2022 17:29:55,29.38,1030.08,,,,
37,03/25/2022 17:30:55,29.34,1013.76,,,,
38,03/25/2022 17:31:55,29.38,987.84,,,,
39,03/25/2022 17:32:55,29.38,961.92,,,,
40,03/25/2022 17:33:55,29.34,926.40,,,,
41,03/25/2022 17:34:55,29.38,892.80,,,,
42,03/25/2022 17:35:55,29.43,867.84,,,,
43,03/25/2022 17:36:55,29.38,832.64,,,,
44,03/25/2022 17:37:55,29.34,790.40,,,,
45,03/25/2022 17:38:55,29.38,735.36,,,,
46,03/25/2022 17:39:55,29.34,679.36,,,,
47,03/25/2022 17:40:55,29.34,626.72,,,,
48,03/25/2022 17:41:55,29.38,589.12,,,,
49,03/25/2022 17:42:55,29.38,563.20,,,,
50,03/25/2022 17:43:55,29.34,537.60,,,,
51,03/25/2022 17:44:55,29.34,508.96,,,,
52,03/25/2022 17:45:55,29.34,482.24,,,,
53,03/25/2022 17:46:55,29.34,454.56,,,,
